timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,EWMA accel_x,EWMA accel_y,EWMA accel_z,EWMA gyro_x,EWMA gyro_y,EWMA gyro_z,EWMA mag_x,EWMA mag_y,EWMA mag_z
7.20E+12,-0.24349976,0.035232544,9.601517,4.58E-04,-0.001098633,-0.001434326,-12.800598,18.481445,-45.487976,-0.23956944,0.066910584,9.641565732,0.001312475,-0.001200452,-0.000870864,-11.45940092,16.29310567,-41.49445149
7.20E+12,-0.27355957,0.0630188,9.644226,-9.61E-04,-0.001098633,-6.10E-04,-12.800598,18.481445,-45.487976,-0.239962472,0.06374278,9.637560859,0.001227004,-0.00119027,-0.00092721,-11.59352063,16.5119396,-41.89380394
7.20E+12,-0.23661804,0.057510376,9.669128,-0.001205444,-0.001098633,-0.001205444,-12.800598,18.481445,-45.487976,-0.243322182,0.063670382,9.638227373,0.001008173,-0.001181106,-0.000895524,-11.71422836,16.70889014,-42.25322114
7.20E+12,-0.20614624,0.086135864,9.658569,5.19E-04,-0.001968384,-0.001434326,-12.800598,18.481445,-45.487976,-0.242651768,0.063054382,9.641317436,0.000786811,-0.001172859,-0.000926516,-11.82286533,16.88614563,-42.57669663
7.20E+12,-0.22875977,0.03363037,9.697952,3.05E-05,-0.002166748,-0.001434326,-12.65564,19.195557,-48.139954,-0.239001215,0.06536253,9.643042592,0.00076001,-0.001252411,-0.000977297,-11.9206386,17.04567556,-42.86782457
7.20E+12,-0.25003052,0.049850464,9.577713,-1.37E-04,-0.002166748,-0.00227356,-12.65564,19.195557,-48.139954,-0.237977071,0.062189314,9.648533533,0.000687061,-0.001343845,-0.001023,-11.99413874,17.26066371,-43.39503751
7.20E+12,-0.25863647,0.05656433,9.603912,7.93E-04,-0.002166748,-0.002502441,-12.65564,19.195557,-48.139954,-0.239182416,0.060955429,9.64145148,0.000604622,-0.001426135,-0.001148056,-12.06028886,17.45415304,-43.86952916
7.20E+12,-0.23490906,0.07009888,9.659576,9.31E-04,-0.003143311,-5.65E-04,-12.65564,19.195557,-48.139954,-0.241127821,0.060516319,9.637697532,0.000623505,-0.001500197,-0.001283494,-12.11982398,17.62829343,-44.29657164
7.20E+12,-0.2467804,0.0642395,9.656494,0.001922607,-0.003234863,-0.001358032,-12.693787,18.937683,-47.9599,-0.240505945,0.061474575,9.639885378,0.000654233,-0.001664508,-0.001211603,-12.17340558,17.78501979,-44.68090988
7.20E+12,-0.23104858,0.08728027,9.672531,9.77E-04,-0.002227783,-0.001434326,-12.693787,18.937683,-47.9599,-0.24113339,0.061751068,9.641546241,0.000781071,-0.001821544,-0.001226246,-12.22544372,17.90028611,-45.00880889
7.20E+12,-0.2263031,0.016815186,9.63739,-1.22E-04,-0.002166748,-0.001434326,-12.693787,18.937683,-47.9599,-0.240124909,0.064303988,9.644644717,0.00080062,-0.001862168,-0.001247054,-12.27227805,18.0040258,-45.303918
7.20E+12,-0.25424194,0.051651,9.598663,8.54E-04,-0.002166748,-0.001434326,-12.910461,17.99469,-47.221375,-0.238742728,0.059555108,9.643919245,0.000708351,-0.001892626,-0.001265781,-12.31442894,18.09739152,-45.5695162
7.20E+12,-0.24395752,0.04408264,9.659225,-1.07E-04,-0.001144409,-3.66E-04,-12.910461,17.99469,-47.221375,-0.24029265,0.058764697,9.63939362,0.000722965,-0.001920038,-0.001282635,-12.37403215,18.08712137,-45.73470208
7.20E+12,-0.22703552,0.109069824,9.630875,8.70E-04,-0.002227783,-3.05E-04,-12.910461,17.99469,-47.221375,-0.240659137,0.057296491,9.641376758,0.000639987,-0.001842475,-0.001190993,-12.42767503,18.07787823,-45.88336937
7.20E+12,-0.24047852,0.07687378,9.634796,9.16E-05,-0.003234863,6.26E-04,-12.910461,17.99469,-47.221375,-0.239296775,0.062473824,9.640326583,0.000662964,-0.001881006,-0.001102411,-12.47595363,18.06955941,-46.01716994
7.20E+12,-0.23977661,0.06652832,9.57457,0.002960205,-0.003143311,-3.66E-04,-13.171387,17.99469,-46.966553,-0.239414949,0.06391382,9.639773524,0.000605823,-0.002016392,-0.000929609,-12.51940437,18.06207247,-46.13759044
