timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,EWMA accel_x,EWMA accel_y,EWMA accel_z,EWMA gyro_x,EWMA gyro_y,EWMA gyro_z,EWMA mag_x,EWMA mag_y,EWMA mag_z
8.05E+12,-0.14247131,1.7689819,10.16069,-0.043945313,-0.16395569,-0.06941223,16.900635,-23.068237,-46.59424,-0.159991275,1.953008944,9.502166014,-0.052063495,-0.109841473,-0.023050329,15.57081863,-21.00638108,-46.91715665
8.05E+12,-0.092666626,1.7345581,10.046112,-0.029464722,-0.14022827,-0.06617737,16.900635,-23.068237,-46.59424,-0.158239278,1.93460624,9.568018413,-0.051251677,-0.115252895,-0.027686519,15.70380026,-21.21256667,-46.88486498
8.05E+12,-0.079330444,1.7047272,9.866379,-0.009155273,-0.108169556,-0.059280396,16.900635,-23.068237,-46.59424,-0.151682013,1.914601426,9.615827772,-0.049072982,-0.117750432,-0.031535604,15.82348374,-21.3981337,-46.85580248
8.05E+12,-0.16062927,1.6940155,9.75386,0.010971069,-0.07733154,-0.054031372,16.900635,-23.068237,-46.59424,-0.144446856,1.893614003,9.640882894,-0.045081211,-0.116792345,-0.034310083,15.93119886,-21.56514403,-46.82964624
8.05E+12,-0.25274658,1.6937561,9.688126,0.027435303,-0.050598145,-0.0496521,14.523315,-21.368408,-46.925354,-0.146065098,1.873654153,9.652180605,-0.039475983,-0.112846264,-0.036282212,16.02814248,-21.71545333,-46.80610561
8.05E+12,-0.27752686,1.7293091,9.6471405,0.038757324,-0.028671265,-0.044799805,14.523315,-21.368408,-46.925354,-0.156733246,1.855664348,9.655775144,-0.032784854,-0.106621452,-0.037619201,15.87765973,-21.6807488,-46.81803045
8.05E+12,-0.22961426,1.7453003,9.576248,0.047332764,-0.016189575,-0.037384033,14.523315,-21.368408,-46.925354,-0.168812607,1.843028823,9.65491168,-0.025630636,-0.098826433,-0.038337261,15.74222526,-21.64951472,-46.82876281
8.05E+12,-0.13319397,1.8793793,9.444229,0.055664063,-0.009338379,-0.026748657,14.523315,-21.368408,-46.925354,-0.174892772,1.833255971,9.647045312,-0.018334296,-0.090562748,-0.038241939,15.62033423,-21.62140404,-46.83842193
8.05E+12,0.021591187,1.9905396,9.424881,0.06309509,-0.003509522,-0.014587402,14.637756,-21.408081,-46.905518,-0.170722892,1.837868304,9.626763681,-0.01093446,-0.082440311,-0.03709261,15.51063231,-21.59610444,-46.84711513
8.05E+12,0.122406006,2.0864716,9.400543,0.062927246,0.001953125,-0.008789063,14.637756,-21.408081,-46.905518,-0.151491484,1.853135433,9.606575413,-0.003531505,-0.074547232,-0.03484209,15.42334468,-21.5773021,-46.85295542
8.05E+12,0.13041687,2.0836182,9.369385,0.055648804,0.008514404,-0.014968872,14.637756,-21.408081,-46.905518,-0.124101735,1.87646905,9.585972171,0.00311437,-0.066897196,-0.032236787,15.34478581,-21.56037999,-46.85821168
8.05E+12,0.15635681,2.0687256,9.314835,0.04397583,0.020309448,-0.028503418,14.637756,-21.408081,-46.905518,-0.098649875,1.897183965,9.564313454,0.008367813,-0.059356036,-0.030509995,15.27408283,-21.54515009,-46.86294231
8.05E+12,0.21647644,2.0329285,9.282852,0.030059814,0.039611816,-0.04446411,16.490173,-21.98944,-46.707153,-0.073149206,1.914338128,9.539365609,0.011928615,-0.051389488,-0.030309338,15.21045015,-21.53144318,-46.86719988
8.05E+12,0.18736267,1.9526825,9.277405,0.012481689,0.06430054,-0.05973816,16.490173,-21.98944,-46.707153,-0.044186642,1.926197166,9.513714248,0.013741735,-0.042289357,-0.031724815,15.33842243,-21.57724286,-46.85119519
8.05E+12,0.10273743,1.8886566,9.188004,-0.010238647,0.09529114,-0.074661255,16.490173,-21.98944,-46.707153,-0.02103171,1.928845699,9.490083323,0.01361573,-0.031630368,-0.034526149,15.45359749,-21.61846258,-46.83679097
8.05E+12,0.08988953,1.8632813,9.153198,-0.03363037,0.13092041,-0.087387085,16.490173,-21.98944,-46.707153,-0.008654796,1.924826789,9.459875391,0.011230292,-0.018938217,-0.03853966,15.55725504,-21.65556032,-46.82382717
8.05E+12,0.04159546,1.8730316,9.291534,-0.055664063,0.16726685,-0.09680176,15.382385,-21.195984,-48.098755,0.001199636,1.91867224,9.429207652,0.006744226,-0.003952354,-0.043424402,15.65054684,-21.68894829,-46.81215976
8.05E+12,0.004928589,1.8545074,9.523788,-0.07376099,0.19526672,-0.10231018,15.382385,-21.195984,-48.098755,0.005239219,1.914108176,9.415440287,0.000503397,0.013169566,-0.048762138,15.62373065,-21.63965186,-46.94081928
8.05E+12,0.007354736,1.7949524,9.715958,-0.08380127,0.2131958,-0.10494995,15.382385,-21.195984,-48.098755,0.005208156,1.908148099,9.426275058,-0.006923041,0.031379282,-0.054116942,15.59959609,-21.59528507,-47.05661285
8.05E+12,0.016479492,1.7529755,9.755814,-0.07727051,0.22846985,-0.10494995,15.382385,-21.195984,-48.098755,0.005422814,1.896828529,9.455243352,-0.014610864,0.049560933,-0.059200243,15.57787498,-21.55535496,-47.16082707
8.05E+12,0.02015686,1.738327,9.678421,-0.04815674,0.24668884,-0.10269165,15.42511,-21.282959,-48.18268,0.006528482,1.882443226,9.485300417,-0.020876829,0.067451825,-0.063775214,15.55832598,-21.51941787,-47.25461986
8.05E+12,-0.03515625,1.7252197,9.565491,-0.005203247,0.26148987,-0.09794617,15.42511,-21.282959,-48.18268,0.007891319,1.868031603,9.504612475,-0.02360482,0.085375527,-0.067666857,15.54500438,-21.49577198,-47.34742588
8.05E+12,-0.13282776,1.7100067,9.41304,0.043670654,0.26953125,-0.09272766,15.42511,-21.282959,-48.18268,0.003586562,1.853750413,9.510700328,-0.021764663,0.102986961,-0.070694789,15.53301494,-21.47449068,-47.43095129
8.05E+12,-0.19519043,1.6937561,9.151871,0.09390259,0.27088928,-0.08493042,15.42511,-21.282959,-48.18268,-0.01005487,1.839376042,9.500934295,-0.015221131,0.11964139,-0.072898076,15.52222445,-21.45533751,-47.50612416
8.05E+12,-0.18681335,1.7028961,8.844986,0.13787842,0.27182007,-0.07293701,15.675354,-21.533203,-48.52295,-0.028568426,1.824814047,9.466027965,-0.004308759,0.134766179,-0.07410131,15.512513,-21.43809966,-47.57377974
8.05E+12,-0.1499176,1.7246704,8.568253,0.17248535,0.2740326,-0.055725098,15.675354,-21.533203,-48.52295,-0.044392918,1.812622253,9.403923769,0.009909959,0.148471568,-0.07398488,15.5287971,-21.44761,-47.66869677
8.05E+12,-0.07733154,1.8560791,8.389648,0.19197083,0.27478027,-0.035003662,15.675354,-21.533203,-48.52295,-0.054945386,1.803827067,9.320356692,0.026167498,0.161027671,-0.072158902,15.54345279,-21.4561693,-47.75412209
8.05E+12,-0.040161133,1.9647064,8.2543335,0.19677734,0.27241516,-0.013442993,15.675354,-21.533203,-48.52295,-0.057184002,1.809052271,9.227285823,0.042747831,0.172402931,-0.068443378,15.55664291,-21.46387267,-47.83100488
8.05E+12,-0.11192322,2.1059723,8.264175,0.19058228,0.26104736,0.003555298,15.382385,-19.47937,-47.0932,-0.055481715,1.824617684,9.129990591,0.058150782,0.182404154,-0.06294334,15.56851402,-21.4708057,-47.90019939
8.05E+12,-0.15803528,2.164505,8.298691,0.17848206,0.24012756,0.018051147,15.382385,-19.47937,-47.0932,-0.061125865,1.852753145,9.043409031,0.071393932,0.190268475,-0.056293476,15.54990112,-21.27166213,-47.81949945
8.05E+12,-0.24958801,2.199997,8.368362,0.1669159,0.21211243,0.028244019,15.382385,-19.47937,-47.0932,-0.070816807,1.883928331,8.968937228,0.082102745,0.195254383,-0.048859013,15.53314951,-21.09243292,-47.74686951
8.05E+12,-0.28704834,2.3865356,8.6480255,0.15267944,0.17218018,0.039352417,15.382385,-19.47937,-47.0932,-0.088693927,1.915535198,8.908879705,0.09058406,0.196940188,-0.04114871,15.51807306,-20.93112663,-47.68150256
